,Lat,Lon,Cls,species_present,Alt
41281,26.113061904907227,-81.73120880126953,Aw,19765,6.0
41283,31.164453506469727,-86.79679870605469,Cfa,19765,38.0
41295,28.31444931030273,-80.740966796875,Cfa,19765,10.0
41308,27.59935760498047,-81.50120544433594,Cfa,19765,48.0
41313,28.149585723876957,-80.59732055664062,Cfa,19765,4.0
41316,25.7738037109375,-80.3092041015625,Am,19765,9.0
41317,26.439430236816406,-82.0201644897461,Aw,19765,0.0
41357,29.99361991882324,-81.33805847167969,Cfa,19765,-1.0
41364,27.99482536315918,-82.78609466552734,Cfa,19765,10.0
41366,25.78448867797852,-80.32978057861328,Am,19765,9.0
41381,26.48812866210937,-80.16718292236328,Am,19765,9.0
41388,28.00626945495605,-81.693603515625,Cfa,19765,57.0
41392,26.59907341003418,-80.07461547851562,Af,19765,9.0
41394,30.10061264038086,-82.80974578857422,Cfa,19765,34.0
41430,26.453054428100582,-82.01431274414062,Aw,19765,0.0
41442,25.39448356628418,-80.63458251953125,Aw,19765,9.0
41449,25.7605094909668,-80.62594604492188,Aw,19765,6.0
41463,25.693086624145508,-80.37029266357422,Am,19765,9.0
41470,27.984275817871094,-82.65984344482422,Cfa,19765,0.0
41473,30.56317901611328,-85.9215316772461,Cfa,19765,42.0
41479,25.74497985839844,-80.2269287109375,Am,19765,16.0
41482,28.32043838500977,-81.349365234375,Cfa,19765,24.0
41491,25.853561401367188,-80.1941146850586,Am,19765,8.0
41492,27.155187606811523,-82.46454620361328,Cfa,19765,11.0
41498,28.59111213684082,-81.32483673095703,Cfa,19765,38.0
41502,27.882909774780277,-82.52515411376953,Cfa,19765,7.0
41523,26.487215042114254,-80.160400390625,Am,19765,10.0
41525,26.56900405883789,-81.8245620727539,Cfa,19765,18.0
41530,25.68286895751953,-80.26285552978516,Am,19765,8.0
41551,25.63008689880371,-80.30818939208984,Am,19765,12.0
41560,26.37184333801269,-81.61197662353516,Aw,19765,22.0
41586,25.711069107055664,-80.36131286621094,Am,19765,8.0
41587,26.18196678161621,-80.12602996826172,Am,19765,7.0
41605,25.39448356628418,-80.63458251953125,Aw,19765,9.0
41606,26.150714874267575,-81.56539154052734,Aw,19765,12.0
41609,26.712387084960938,-81.66516876220703,Cfa,19765,6.0
41617,26.180912017822266,-80.12417602539062,Am,19765,4.0
41632,25.27459526062012,-80.79841613769531,Aw,19765,6.0
41647,25.226001739501957,-80.33206939697266,Aw,19765,12.0
41669,27.533390045166016,-82.6308364868164,Cfa,19765,3.0
41682,25.868616104125977,-80.49059295654297,Am,19765,6.0
42102,30.746566772460938,-81.73040771484375,Cfa,74204,11.0
42115,30.74663734436035,-81.73046875,Cfa,74204,11.0
42119,26.3756103515625,-81.60411071777344,Aw,74204,11.0
42120,31.076387405395508,-86.51006317138672,Cfa,74204,52.0
42268,30.895109176635746,-84.55577087402344,Cfa,18204,45.0
42293,30.20237922668457,-81.86568450927734,Cfa,18204,23.0
42297,29.62570571899414,-82.3079605102539,Cfa,18204,29.0
42309,28.49922561645508,-80.98065185546875,Cfa,18204,8.0
42341,26.0660343170166,-81.7387924194336,Aw,18204,6.0
42347,27.12667655944824,-82.33946990966797,Cfa,18204,10.0
42357,29.06172180175781,-81.49071502685547,Cfa,18204,21.0
42372,30.461692810058597,-86.61666107177734,Cfa,18204,22.0
42382,30.38256072998047,-87.04660034179688,Cfa,18204,11.0
42392,30.05999183654785,-81.84562683105469,Cfa,18204,36.0
42404,29.623876571655277,-82.3078842163086,Cfa,18204,28.0
42417,26.93551254272461,-80.186279296875,Af,18204,13.0
42428,30.383012771606445,-87.04633331298828,Cfa,18204,11.0
42434,29.58056259155273,-82.60669708251953,Cfa,18204,24.0
42441,28.77645301818848,-81.46089935302734,Cfa,18204,13.0
42471,25.6822452545166,-80.27913665771484,Am,18204,12.0
42494,29.624835968017575,-82.30899810791016,Cfa,18204,26.0
42499,30.47532844543457,-84.2663345336914,Cfa,18204,59.0
42526,30.2957706451416,-84.43952178955078,Cfa,18204,34.0
42538,30.73823356628418,-82.1398696899414,Cfa,18204,41.0
42550,26.805644989013672,-80.26924896240234,Af,18204,11.0
42561,29.22199058532715,-81.69576263427734,Cfa,18204,22.0
42570,30.66051483154297,-84.20891571044922,Cfa,18204,72.0
42578,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
42643,30.74376678466797,-82.00504302978516,Cfa,18204,21.0
42650,29.62358665466309,-82.30782318115234,Cfa,18204,28.0
42652,26.71562385559082,-81.61007690429688,Cfa,18204,14.0
42657,30.797779083251957,-84.86968231201172,Cfa,18204,41.0
42660,28.64910316467285,-82.33887481689453,Cfa,18204,36.0
42709,30.15100479125977,-81.76029205322266,Cfa,18204,18.0
42714,30.195646286010746,-82.5125961303711,Cfa,18204,61.0
42745,28.98805809020996,-81.5505599975586,Cfa,18204,35.0
42751,27.76765251159668,-80.5650634765625,Cfa,18204,14.0
42770,30.738956451416016,-84.9361572265625,Cfa,18204,68.0
42775,30.152179718017575,-81.75975799560547,Cfa,18204,14.0
42781,30.361406326293945,-84.27589416503906,Cfa,18204,21.0
42795,29.79015350341797,-82.13199615478516,Cfa,18204,48.0
42796,30.20103645324707,-81.86803436279297,Cfa,18204,27.0
42820,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
42832,29.55026054382324,-82.61187744140625,Cfa,18204,19.0
42836,27.30586624145508,-82.26041412353516,Cfa,18204,14.0
42842,27.12667655944824,-82.33946990966797,Cfa,18204,10.0
42864,27.82558822631836,-82.2312240600586,Cfa,18204,28.0
42869,26.89818954467773,-81.49864196777344,Cfa,18204,19.0
42870,29.174802780151367,-81.7081527709961,Cfa,18204,31.0
42872,29.62632942199707,-82.3085708618164,Cfa,18204,27.0
42893,26.28789710998535,-81.74195098876953,Aw,18204,8.0
42907,29.569656372070312,-82.20411682128906,Cfa,18204,41.0
42912,26.46112060546875,-81.77556610107422,Aw,18204,17.0
42913,30.06684875488281,-81.84553527832031,Cfa,18204,39.0
42944,27.4061279296875,-81.4339828491211,Cfa,18204,34.0
42947,28.81661605834961,-82.41920471191406,Cfa,18204,36.0
42958,29.62281608581543,-82.30805969238281,Cfa,18204,28.0
42983,28.976518630981445,-81.55474853515625,Cfa,18204,17.0
42988,30.27406311035156,-84.38417053222656,Cfa,18204,19.0
43024,29.66819190979004,-82.31465148925781,Cfa,18204,49.0
43026,28.600292205810547,-82.3757095336914,Cfa,18204,39.0
43038,30.71581077575684,-82.14142608642578,Cfa,18204,45.0
43043,28.600147247314453,-82.3720932006836,Cfa,18204,36.0
43058,28.617387771606445,-82.55230712890625,Cfa,18204,14.0
43138,28.50509262084961,-80.95604705810547,Cfa,18204,12.0
43143,29.20977783203125,-82.16044616699219,Cfa,18204,29.0
43144,29.623613357543945,-82.30782318115234,Cfa,18204,28.0
43145,29.623367309570312,-82.30989837646484,Cfa,18204,26.0
43186,28.612957000732425,-82.35807037353516,Cfa,18204,42.0
43216,27.471153259277344,-81.53034973144531,Cfa,18204,41.0
43222,30.05911064147949,-81.74932098388672,Cfa,18204,13.0
43227,29.311782836914062,-81.77384948730469,Cfa,18204,27.0
43250,27.06106948852539,-82.02176666259766,Cfa,18204,11.0
43273,28.631324768066406,-82.35395812988281,Cfa,18204,50.0
43279,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
43283,26.999834060668945,-80.1060791015625,Af,18204,9.0
43285,31.12660217285156,-86.75273895263672,Cfa,18204,73.0
43299,29.568992614746094,-82.61553955078125,Cfa,18204,22.0
43320,29.56217193603516,-82.19246673583984,Cfa,18204,46.0
43342,30.66911506652832,-84.22370910644531,Cfa,18204,69.0
43364,28.870649337768555,-81.44495391845703,Cfa,18204,24.0
43384,30.15124893188477,-81.75897216796875,Cfa,18204,18.0
43389,27.17402648925781,-82.4629898071289,Cfa,18204,10.0
43416,30.739479064941406,-82.13943481445312,Cfa,18204,45.0
43428,29.624765396118164,-82.30814361572266,Cfa,18204,28.0
43433,30.006591796875,-84.47506713867188,Cfa,18204,11.0
43490,29.625709533691406,-82.3078384399414,Cfa,18204,29.0
43499,28.109363555908203,-81.40740203857422,Cfa,18204,21.0
43520,30.557737350463867,-83.86691284179688,Cfa,18204,69.0
43522,29.18861198425293,-82.62793731689453,Cfa,18204,10.0
43526,27.184310913085938,-81.35035705566406,Cfa,18204,48.0
43539,27.53278923034668,-82.10169982910156,Cfa,18204,40.0
43549,30.73370742797852,-82.13679504394531,Cfa,18204,47.0
43551,29.0937614440918,-81.65961456298828,Cfa,18204,37.0
43586,27.847150802612305,-80.55358123779297,Cfa,18204,11.0
43624,28.878253936767575,-81.46602630615234,Cfa,18204,33.0
43651,30.44315528869629,-84.21375274658203,Cfa,18204,24.0
43668,28.877973556518555,-81.4590072631836,Cfa,18204,23.0
43733,30.706863403320312,-82.1605224609375,Cfa,18204,39.0
43736,28.785371780395508,-81.45143127441406,Cfa,18204,19.0
43752,30.347023010253903,-82.70624542236328,Cfa,18204,35.0
43769,29.622821807861328,-82.30953979492188,Cfa,18204,26.0
43786,30.370737075805664,-84.44620513916016,Cfa,18204,38.0
43793,30.72808074951172,-82.13876342773438,Cfa,18204,40.0
43796,27.797283172607425,-80.51146697998047,Cfa,18204,9.0
43803,27.47126579284668,-81.54750061035156,Cfa,18204,43.0
43848,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
43862,31.160924911499023,-83.5372085571289,Cfa,18204,75.0
43882,29.18470764160156,-82.63025665283203,Cfa,18204,12.0
43887,27.12667655944824,-82.33946990966797,Cfa,18204,10.0
43895,30.215726852416992,-82.38777923583984,Cfa,18204,58.0
43900,29.201622009277344,-82.62199401855469,Cfa,18204,13.0
43918,30.52212142944336,-84.32283020019531,Cfa,18204,27.0
43921,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
43937,30.63394927978516,-81.65065002441406,Cfa,18204,9.0
43949,29.21117210388184,-82.1585693359375,Cfa,18204,27.0
43953,27.5576286315918,-81.42060852050781,Cfa,18204,35.0
44015,28.61297035217285,-82.35810852050781,Cfa,18204,42.0
44062,30.02987670898437,-82.84058380126953,Cfa,18204,24.0
44077,30.73769187927246,-84.92559051513672,Cfa,18204,55.0
44087,27.436983108520508,-81.5450439453125,Cfa,18204,38.0
44144,29.21125030517578,-82.15831756591797,Cfa,18204,24.0
44153,27.018739700317383,-81.88580322265625,Cfa,18204,7.0
44168,26.325424194335938,-81.69406127929688,Aw,18204,6.0
44194,28.502836227416992,-81.10210418701172,Cfa,18204,28.0
44195,29.184871673583984,-82.62985229492188,Cfa,18204,12.0
44205,27.817819595336918,-82.23009490966797,Cfa,18204,29.0
44232,28.502241134643555,-80.97953033447266,Cfa,18204,15.0
44245,28.50281143188477,-81.11539459228516,Cfa,18204,22.0
44249,26.851694107055664,-81.9610366821289,Cfa,18204,7.0
44252,30.543731689453125,-83.87458801269531,Cfa,18204,80.0
59840,28.258638381958008,-81.87853240966797,Cfa,539892,37.0
59841,25.36485481262207,-80.81932830810547,Aw,539892,2.0
59842,25.425445556640625,-80.77375030517578,Aw,539892,2.0
59843,25.37757110595703,-80.81307983398438,Aw,539892,4.0
59844,28.580272674560547,-81.00399017333984,Cfa,539892,4.0
59845,26.333717346191406,-80.58927917480469,Am,539892,5.0
59846,29.5481014251709,-82.29113006591797,Cfa,539892,24.0
59847,25.435937881469727,-80.78132629394531,Aw,539892,3.0
59848,26.463289260864254,-81.77977752685547,Aw,539892,11.0
59849,28.57391929626465,-80.99760437011719,Cfa,539892,5.0
59850,25.43242835998535,-80.74415588378906,Aw,539892,2.0
59851,30.68729591369629,-83.677734375,Cfa,539892,65.0
59852,28.56546974182129,-81.0050048828125,Cfa,539892,9.0
59853,28.839357376098636,-81.92537689208984,Cfa,539892,39.0
59854,29.67933654785156,-82.12408447265625,Cfa,539892,45.0
59855,25.227760314941406,-80.83077239990234,Aw,539892,6.0
59856,25.50221061706543,-80.65264892578125,Aw,539892,6.0
59857,26.498315811157227,-80.21611022949219,Am,539892,9.0
59858,26.46331024169922,-81.77820587158203,Aw,539892,7.0
59859,26.65049934387207,-81.6989974975586,Cfa,539892,8.0
59860,25.979528427124023,-81.37194061279297,Aw,539892,4.0
59861,26.36679077148437,-80.33565521240234,Am,539892,3.0
59862,28.58135032653809,-80.99607849121094,Cfa,539892,5.0
59863,28.422332763671875,-82.0228042602539,Cfa,539892,43.0
59864,25.541866302490234,-80.62391662597656,Aw,539892,6.0
59865,29.553375244140625,-81.71236419677734,Cfa,539892,9.0
59866,26.85810089111328,-81.96139526367188,Cfa,539892,8.0
59867,29.51716041564941,-82.22259521484375,Cfa,539892,33.0
59868,25.5689754486084,-80.75054931640625,Aw,539892,6.0
59869,25.429174423217773,-80.77495574951172,Aw,539892,3.0
59870,30.65882110595703,-83.21632385253906,Cfa,539892,42.0
59871,26.894643783569336,-81.12252807617188,Cfa,539892,9.0
59872,25.36435890197754,-80.81959533691406,Aw,539892,3.0
59873,26.258777618408203,-80.29833984375,Am,539892,6.0
59874,25.39832878112793,-80.79499053955078,Aw,539892,2.0
59875,26.85750770568848,-81.96235656738281,Cfa,539892,8.0
59876,26.33182907104492,-80.8166732788086,Am,539892,5.0
59877,28.576141357421875,-81.0013656616211,Cfa,539892,5.0
59878,28.739259719848636,-80.76652526855469,Cfa,539892,0.0
59879,26.80472946166992,-81.98751068115234,Cfa,539892,12.0
59880,29.502573013305664,-82.27220916748047,Cfa,539892,45.0
59881,25.997556686401367,-81.59708404541016,Aw,539892,9.0
59882,28.438697814941406,-82.03219604492188,Cfa,539892,41.0
59883,25.762073516845703,-80.70465850830078,Aw,539892,5.0
59884,25.36355209350586,-80.81996154785156,Aw,539892,3.0
59885,28.308732986450195,-81.66581726074219,Cfa,539892,64.0
59886,26.469850540161133,-80.68768310546875,Am,539892,6.0
59887,25.67440795898437,-80.76238250732422,Aw,539892,6.0
59888,27.639036178588867,-80.87277221679688,Cfa,539892,23.0
59889,26.65049934387207,-81.6989974975586,Cfa,539892,8.0
59890,25.389257431030277,-80.67877197265625,Aw,539892,8.0
59891,29.56133460998535,-82.15013122558594,Cfa,539892,45.0
59892,29.618078231811523,-82.32666015625,Cfa,539892,
59893,27.492679595947266,-80.95001220703125,Cfa,539892,
59894,30.15560531616211,-84.10684967041016,Cfa,539892,5.0
59895,29.521530151367188,-82.42520904541016,Cfa,539892,19.0
59896,28.572975158691406,-80.99747467041016,Cfa,539892,5.0
59897,25.5209903717041,-80.63914489746094,Aw,539892,5.0
59898,25.41405868530273,-80.78199768066406,Aw,539892,3.0
59899,30.028430938720703,-84.0821533203125,Cfa,539892,0.0
59900,25.73083877563477,-80.8546142578125,Aw,539892,5.0
59901,29.55195617675781,-81.7822265625,Cfa,539892,8.0
59902,29.56249618530273,-82.33238220214844,Cfa,539892,21.0
59903,25.217914581298828,-80.999267578125,Aw,539892,4.0
59904,25.433971405029297,-80.69384765625,Aw,539892,7.0
59905,27.584068298339844,-81.0452880859375,Cfa,539892,22.0
59906,30.17165756225586,-81.36039733886719,Cfa,539892,10.0
59907,29.766111373901367,-82.07889556884766,Cfa,539892,53.0
59908,25.84556198120117,-81.1005859375,Aw,539892,5.0
59909,30.12339973449707,-84.125,Cfa,539892,12.0
59910,26.98128318786621,-80.54467010498047,Am,539892,13.0
59911,25.76102066040039,-80.63286590576172,Aw,539892,6.0
59912,30.61503028869629,-83.66514587402344,Cfa,539892,45.0
59913,28.56546974182129,-81.0050048828125,Cfa,539892,9.0
59914,25.760122299194336,-81.0232162475586,Aw,539892,4.0
59915,25.34156990051269,-80.81478118896484,Aw,539892,5.0
59916,28.629541397094727,-81.60224914550781,Cfa,539892,17.0
59917,29.61544609069824,-82.32902526855469,Cfa,539892,19.0
59918,28.575424194335938,-80.99637603759766,Cfa,539892,5.0
59919,29.616016387939453,-82.32512664794922,Cfa,539892,19.0
59920,25.384241104125977,-80.8084487915039,Aw,539892,2.0
59921,28.76217460632324,-81.4976577758789,Cfa,539892,18.0
59922,26.457664489746094,-80.64153289794922,Am,539892,6.0
59923,28.58612823486328,-80.85728454589844,Cfa,539892,6.0
59924,30.172313690185547,-81.36024475097656,Cfa,539892,10.0
59925,30.156566619873047,-81.36495208740234,Cfa,539892,6.0
59926,25.338134765625,-80.81124877929688,Aw,539892,3.0
59927,30.042436599731445,-84.18927764892578,Cfa,539892,0.0
59928,26.46068000793457,-81.76609802246094,Aw,539892,13.0
59929,28.84193420410156,-81.79840850830078,Cfa,539892,33.0
59930,27.56983184814453,-81.02328491210938,Cfa,539892,23.0
59931,26.427846908569336,-81.22327423095703,Aw,539892,12.0
59932,29.17405128479004,-81.85941314697266,Cfa,539892,20.0
59933,25.277162551879883,-80.75112915039062,Aw,539892,4.0
59934,25.3757438659668,-80.70556640625,Aw,539892,6.0
59935,28.65808868408203,-80.75235748291016,Cfa,539892,4.0
59936,27.26361083984375,-82.29360961914062,Cfa,539892,8.0
59937,25.32734680175781,-80.7989501953125,Aw,539892,4.0
59938,26.57044219970703,-81.82640075683594,Cfa,539892,10.0
59939,26.463253021240234,-81.77814483642578,Aw,539892,7.0
59940,25.979476928710938,-81.3745346069336,Aw,539892,8.0
59941,27.98457908630371,-81.8595199584961,Cfa,539892,32.0
59942,29.513771057128903,-81.72555541992188,Cfa,539892,7.0
59943,27.347530364990234,-80.2936782836914,Cfa,539892,10.0
59944,25.275239944458008,-80.79839324951172,Aw,539892,7.0
59945,29.43018341064453,-82.2734375,Cfa,539892,45.0
69591,30.6738338470459,-86.75048065185547,Cfa,20504,19.0
72898,29.79300308227539,-82.65650177001953,Cfa,73172,19.0
72900,27.562515258789062,-82.18057250976562,Cfa,73172,42.0
72901,29.2119083404541,-81.66148376464844,Cfa,73172,23.0
72904,28.315998077392575,-81.25140380859375,Cfa,73172,17.0
72905,28.265729904174805,-81.23252868652344,Cfa,73172,23.0
72906,27.15399932861328,-82.19229125976562,Cfa,73172,13.0
72908,26.975831985473636,-81.85445404052734,Cfa,73172,8.0
72909,30.07229995727539,-82.96643829345703,Cfa,73172,22.0
72910,29.604427337646484,-82.71894836425781,Cfa,73172,29.0
72911,27.844165802001957,-81.14605712890625,Cfa,73172,21.0
72912,26.885787963867188,-81.89379119873047,Cfa,73172,10.0
72913,28.694425582885746,-82.4798583984375,Cfa,73172,24.0
72914,28.44160270690918,-81.0904312133789,Cfa,73172,20.0
72915,27.85356330871582,-81.14189910888672,Cfa,73172,21.0
72918,28.45433235168457,-80.81515502929688,Cfa,73172,10.0
72919,27.81944274902344,-81.07322692871094,Cfa,73172,22.0
72920,28.39771270751953,-81.39979553222656,Cfa,73172,30.0
72922,29.338733673095703,-81.95440673828125,Cfa,73172,24.0
72923,29.46829032897949,-82.06963348388672,Cfa,73172,23.0
72926,29.60288619995117,-82.64739227294922,Cfa,73172,30.0
72929,28.23753547668457,-81.2705307006836,Cfa,73172,30.0
72930,28.30545425415039,-81.2712173461914,Cfa,73172,12.0
72932,30.72127914428711,-84.86188507080078,Cfa,73172,24.0
72934,30.98677444458008,-81.80181884765625,Cfa,73172,12.0
72935,28.464296340942383,-81.17190551757812,Cfa,73172,27.0
72936,28.73064613342285,-82.40778350830078,Cfa,73172,53.0
72937,28.593021392822266,-81.07402801513672,Cfa,73172,21.0
72939,27.906885147094727,-81.00374603271484,Cfa,73172,24.0
72940,30.405685424804688,-83.93534088134766,Cfa,73172,67.0
72942,30.17681312561035,-85.02729034423828,Cfa,73172,28.0
72944,27.57169914245605,-81.0029067993164,Cfa,73172,22.0
72948,29.521339416503903,-82.0799789428711,Cfa,73172,34.0
72951,30.746936798095703,-84.91429901123047,Cfa,73172,24.0
72952,28.440040588378903,-82.32965850830078,Cfa,73172,57.0
72953,30.618600845336918,-86.79641723632812,Cfa,73172,40.0
72956,27.488954544067383,-82.17462921142578,Cfa,73172,29.0
72958,27.47229385375977,-82.03353118896484,Cfa,73172,31.0
72966,28.512319564819336,-81.13400268554688,Cfa,73172,20.0
72969,27.789682388305664,-82.3720703125,Cfa,73172,8.0
72970,26.82760238647461,-81.88052368164062,Cfa,73172,10.0
72971,26.82842063903809,-81.85782623291016,Cfa,73172,8.0
72972,30.6458797454834,-84.32518005371094,Cfa,73172,56.0
72973,28.0285701751709,-81.43474578857422,Cfa,73172,15.0
72977,27.63385581970215,-81.53095245361328,Cfa,73172,40.0
72978,29.2695369720459,-81.69644165039062,Cfa,73172,22.0
72979,28.48597526550293,-81.03583526611328,Cfa,73172,22.0
72980,27.57676887512207,-81.16911315917969,Cfa,73172,15.0
72981,30.39994239807129,-81.88959503173828,Cfa,73172,30.0
72984,26.81911277770996,-81.96195220947266,Cfa,73172,10.0
72987,27.330114364624023,-82.28605651855469,Cfa,73172,15.0
72988,27.167348861694336,-82.30343627929688,Cfa,73172,14.0
72989,28.82434463500977,-81.52538299560547,Cfa,73172,20.0
72990,29.45197296142578,-82.71768951416016,Cfa,73172,12.0
72991,29.43423843383789,-82.27947998046875,Cfa,73172,65.0
72992,27.40873908996582,-81.04443359375,Cfa,73172,25.0
72995,30.32533836364746,-82.3311538696289,Cfa,73172,46.0
72996,29.342588424682617,-81.63849639892578,Cfa,73172,5.0
72997,28.533945083618164,-81.19511413574219,Cfa,73172,29.0
72999,30.133548736572266,-81.43900299072266,Cfa,73172,14.0
73000,29.41774559020996,-82.093994140625,Cfa,73172,28.0
73004,26.80098342895508,-80.44158935546875,Af,73172,9.0
73009,27.80411529541016,-81.00336456298828,Cfa,73172,24.0
73010,29.449161529541016,-82.78608703613281,Cfa,73172,12.0
